source,query_company,role,filing_uuid,filing_year,period,filing_type,dt_posted,registrant_name,registrant_id,client_name,client_id,income,expenses,lobbying_issues,url
Senate LDA,Palantir,registrant,5c38d196-f67a-405d-98a9-f9980d7e9f26,2013,,3rd Quarter - Amendment,2013-12-16T17:13:29.157000-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,290000.00,Science/Technology,https://lda.senate.gov/filings/public/filing/5c38d196-f67a-405d-98a9-f9980d7e9f26/print/
Senate LDA,Palantir,registrant,7cabc003-6c7b-40ff-b29a-2cd3daa842e6,2013,,4th Quarter - Report,2014-01-20T11:31:34.997000-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,260000.00,Science/Technology,https://lda.senate.gov/filings/public/filing/7cabc003-6c7b-40ff-b29a-2cd3daa842e6/print/
Senate LDA,Palantir,registrant,42612f95-5c87-4c07-8af5-2bdda9cc6b39,2014,,1st Quarter - Report,2014-04-21T15:00:17.067000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,210000.00,Science/Technology,https://lda.senate.gov/filings/public/filing/42612f95-5c87-4c07-8af5-2bdda9cc6b39/print/
Senate LDA,Palantir,registrant,a864f9bf-401f-4221-9c7b-5bc92b7365bf,2014,,2nd Quarter - Report,2014-07-21T11:43:21.690000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,180000.00,Science/Technology,https://lda.senate.gov/filings/public/filing/a864f9bf-401f-4221-9c7b-5bc92b7365bf/print/
Senate LDA,Palantir,registrant,68987cc2-dbb4-4144-bde1-5648c76803ef,2014,,3rd Quarter - Report,2014-10-18T13:01:58.083000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,150000.00,Science/Technology,https://lda.senate.gov/filings/public/filing/68987cc2-dbb4-4144-bde1-5648c76803ef/print/
Senate LDA,Palantir,registrant,c45f60f4-9714-4bc9-be01-7ba4f3245c7f,2014,,4th Quarter - Report,2015-01-19T10:37:38.963000-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,190000.00,Science/Technology,https://lda.senate.gov/filings/public/filing/c45f60f4-9714-4bc9-be01-7ba4f3245c7f/print/
Senate LDA,Palantir,registrant,dfdb7b38-50f4-4e85-bab5-1888bf466f1a,2015,,1st Quarter - Report,2015-04-20T23:04:21.397000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,300000.00,Budget/Appropriations; Science/Technology,https://lda.senate.gov/filings/public/filing/dfdb7b38-50f4-4e85-bab5-1888bf466f1a/print/
Senate LDA,Palantir,registrant,dfd7bb81-e9bd-4784-b858-74a1a62c47c4,2015,,2nd Quarter - Report,2015-07-17T19:24:32.417000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,210000.00,Budget/Appropriations; Science/Technology,https://lda.senate.gov/filings/public/filing/dfd7bb81-e9bd-4784-b858-74a1a62c47c4/print/
Senate LDA,Palantir,registrant,5bbfe73d-c80e-4a53-b08f-36e4ac0a15ac,2015,,3rd Quarter - Report,2015-10-20T13:56:20.387000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,230000.00,Budget/Appropriations; Science/Technology,https://lda.senate.gov/filings/public/filing/5bbfe73d-c80e-4a53-b08f-36e4ac0a15ac/print/
Senate LDA,Palantir,registrant,9370ed73-fead-439b-abe1-20a86c87b8a8,2015,,4th Quarter - Report,2016-01-20T14:40:35.930000-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,260000.00,Taxation/Internal Revenue Code; Budget/Appropriations; Science/Technology,https://lda.senate.gov/filings/public/filing/9370ed73-fead-439b-abe1-20a86c87b8a8/print/
Senate LDA,Palantir,registrant,91d23c10-e6a7-4575-8e0b-b21b7f7f21c9,2016,,1st Quarter - Report,2016-04-20T12:12:06.210000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,270000.00,Taxation/Internal Revenue Code; Budget/Appropriations; Science/Technology,https://lda.senate.gov/filings/public/filing/91d23c10-e6a7-4575-8e0b-b21b7f7f21c9/print/
Senate LDA,Palantir,registrant,5b46892b-d053-4cca-b22f-44898edc0e0b,2016,,2nd Quarter - Report,2016-07-15T17:50:04.113000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,260000.00,Taxation/Internal Revenue Code; Budget/Appropriations; Science/Technology,https://lda.senate.gov/filings/public/filing/5b46892b-d053-4cca-b22f-44898edc0e0b/print/
Senate LDA,Palantir,registrant,b1aa2ead-09ce-4157-9747-7deda5b89e34,2016,,3rd Quarter - Report,2016-10-14T11:18:38.040000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,200000.00,Taxation/Internal Revenue Code; Budget/Appropriations; Science/Technology,https://lda.senate.gov/filings/public/filing/b1aa2ead-09ce-4157-9747-7deda5b89e34/print/
Senate LDA,Palantir,registrant,ae27b72d-3e9c-48d8-a312-cb88c1e74577,2016,,4th Quarter - Report,2017-01-18T19:54:11-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,290000.00,Taxation/Internal Revenue Code; Budget/Appropriations; Science/Technology,https://lda.senate.gov/filings/public/filing/ae27b72d-3e9c-48d8-a312-cb88c1e74577/print/
Senate LDA,Palantir,registrant,a5f5782f-0552-4580-bbca-b7ccb6e6c0f3,2017,,1st Quarter - Report,2017-04-20T20:45:10.007000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,310000.00,Taxation/Internal Revenue Code; Science/Technology; Budget/Appropriations,https://lda.senate.gov/filings/public/filing/a5f5782f-0552-4580-bbca-b7ccb6e6c0f3/print/
Senate LDA,Palantir,registrant,96ffed2c-39a4-4501-a18c-1a59fc1d0365,2017,,2nd Quarter - Report,2017-07-12T19:31:03.470000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,380000.00,Taxation/Internal Revenue Code; Budget/Appropriations; Science/Technology,https://lda.senate.gov/filings/public/filing/96ffed2c-39a4-4501-a18c-1a59fc1d0365/print/
Senate LDA,Palantir,registrant,b283d073-372e-40c9-8139-1662141b46fe,2017,,3rd Quarter - Report,2017-10-19T11:20:52.370000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,330000.00,Taxation/Internal Revenue Code; Budget/Appropriations; Science/Technology,https://lda.senate.gov/filings/public/filing/b283d073-372e-40c9-8139-1662141b46fe/print/
Senate LDA,Palantir,registrant,ecf8c559-9fe9-42cf-be25-a9bb930fabdf,2017,,4th Quarter - Report,2018-01-21T18:22:53.237000-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,390000.00,Budget/Appropriations; Taxation/Internal Revenue Code; Science/Technology,https://lda.senate.gov/filings/public/filing/ecf8c559-9fe9-42cf-be25-a9bb930fabdf/print/
Senate LDA,Palantir,registrant,050c723c-d70f-4dda-9695-5ade7ab6e5b2,2018,,1st Quarter - Report,2018-04-19T10:52:37.973000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,410000.00,Taxation/Internal Revenue Code; Science/Technology; Budget/Appropriations,https://lda.senate.gov/filings/public/filing/050c723c-d70f-4dda-9695-5ade7ab6e5b2/print/
Senate LDA,Palantir,registrant,38eff6c7-4740-4cea-ab38-24dbba52231a,2018,,2nd Quarter - Report,2018-07-13T18:58:02.483000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,440000.00,Science/Technology; Taxation/Internal Revenue Code; Budget/Appropriations,https://lda.senate.gov/filings/public/filing/38eff6c7-4740-4cea-ab38-24dbba52231a/print/
Senate LDA,Palantir,registrant,245553e5-bb64-4116-970a-91892e083891,2018,,3rd Quarter - Report,2018-10-17T19:05:19.927000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,400000.00,Taxation/Internal Revenue Code; Budget/Appropriations; Science/Technology,https://lda.senate.gov/filings/public/filing/245553e5-bb64-4116-970a-91892e083891/print/
Senate LDA,Palantir,registrant,e3d01cc9-8b05-495d-ac49-9268ea29372f,2018,,4th Quarter - Report,2019-01-15T20:54:28.227000-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,410000.00,Taxation/Internal Revenue Code; Budget/Appropriations; Science/Technology,https://lda.senate.gov/filings/public/filing/e3d01cc9-8b05-495d-ac49-9268ea29372f/print/
Senate LDA,Palantir,registrant,40c37a42-1870-4e78-b49f-f1988082cc89,2019,,1st Quarter - Report,2019-04-16T14:54:21.637000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,370000.00,Budget/Appropriations; Taxation/Internal Revenue Code; Science/Technology,https://lda.senate.gov/filings/public/filing/40c37a42-1870-4e78-b49f-f1988082cc89/print/
Senate LDA,Palantir,registrant,6ceca859-d720-4fbf-87f7-e3c79bedd6dd,2019,,2nd Quarter - Report,2019-07-21T15:24:02.737000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,370000.00,Taxation/Internal Revenue Code; Budget/Appropriations; Science/Technology,https://lda.senate.gov/filings/public/filing/6ceca859-d720-4fbf-87f7-e3c79bedd6dd/print/
Senate LDA,Palantir,registrant,d7e9e67c-cc28-4d76-8b41-09d1110acfcd,2019,,3rd Quarter - Report,2019-10-09T17:11:15.693000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,330000.00,Science/Technology; Budget/Appropriations,https://lda.senate.gov/filings/public/filing/d7e9e67c-cc28-4d76-8b41-09d1110acfcd/print/
Senate LDA,Palantir,registrant,5e170b44-aeee-414c-a07d-94cb070584ac,2019,,4th Quarter - Report,2020-01-13T16:20:24.230000-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,360000.00,Science/Technology; Budget/Appropriations,https://lda.senate.gov/filings/public/filing/5e170b44-aeee-414c-a07d-94cb070584ac/print/
Senate LDA,Palantir,registrant,18d02f09-4a04-4723-a409-4a7bdf1bd94e,2020,,1st Quarter - Report,2020-04-19T14:07:50-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,410000.00,Budget/Appropriations; Science/Technology,https://lda.senate.gov/filings/public/filing/18d02f09-4a04-4723-a409-4a7bdf1bd94e/print/
Senate LDA,Palantir,registrant,65b4e4a8-ce4e-4fee-a280-dbb3130d3573,2020,,2nd Quarter - Report,2020-07-19T09:48:58.010000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,450000.00,Science/Technology; Budget/Appropriations,https://lda.senate.gov/filings/public/filing/65b4e4a8-ce4e-4fee-a280-dbb3130d3573/print/
Senate LDA,Palantir,registrant,8c47c6ce-db1f-4ecf-a9ae-888d666363b0,2020,,3rd Quarter - Report,2020-10-18T13:49:10.767000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,820000.00,Science/Technology; Budget/Appropriations,https://lda.senate.gov/filings/public/filing/8c47c6ce-db1f-4ecf-a9ae-888d666363b0/print/
Senate LDA,Palantir,registrant,d4c235e6-25a7-489a-990b-49a27104cd89,2020,,4th Quarter - Report,2021-01-21T15:30:21.010000-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,740000.00,Science/Technology; Budget/Appropriations,https://lda.senate.gov/filings/public/filing/d4c235e6-25a7-489a-990b-49a27104cd89/print/
Senate LDA,Palantir,registrant,50861e50-b72b-4436-b2c7-278be01b26ae,2021,,1st Quarter - Report,2021-04-20T18:03:48.227000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,560000.00,Budget/Appropriations; Science/Technology,https://lda.senate.gov/filings/public/filing/50861e50-b72b-4436-b2c7-278be01b26ae/print/
Senate LDA,Palantir,registrant,bf838074-261c-4496-b785-4589f12616ef,2021,,2nd Quarter - Report,2021-07-20T13:37:53.487000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,570000.00,Budget/Appropriations; Science/Technology,https://lda.senate.gov/filings/public/filing/bf838074-261c-4496-b785-4589f12616ef/print/
Senate LDA,Palantir,registrant,3325eb92-39b3-4ae0-b77d-0f462d19c6e4,2021,,3rd Quarter - Report,2021-10-19T21:04:16.173000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,520000.00,Budget/Appropriations; Science/Technology,https://lda.senate.gov/filings/public/filing/3325eb92-39b3-4ae0-b77d-0f462d19c6e4/print/
Senate LDA,Palantir,registrant,7957ee8f-2422-4946-a3c8-5e4d33ff07e4,2021,,4th Quarter - Report,2022-01-12T21:12:15.123000-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,550000.00,Science/Technology; Budget/Appropriations,https://lda.senate.gov/filings/public/filing/7957ee8f-2422-4946-a3c8-5e4d33ff07e4/print/
Senate LDA,Palantir,registrant,40e2dd98-59fa-4e7f-8229-4726d2082313,2022,,1st Quarter - Report,2022-04-20T13:48:09-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,630000.00,Budget/Appropriations; Science/Technology,https://lda.senate.gov/filings/public/filing/40e2dd98-59fa-4e7f-8229-4726d2082313/print/
Senate LDA,Palantir,registrant,93951a6b-018a-4530-ad40-ca8b11056848,2022,,2nd Quarter - Report,2022-07-14T10:40:19-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,620000.00,Budget/Appropriations; Science/Technology,https://lda.senate.gov/filings/public/filing/93951a6b-018a-4530-ad40-ca8b11056848/print/
Senate LDA,Palantir,registrant,b4465b09-6057-4556-a9e8-55fc93d53553,2022,,3rd Quarter - Report,2022-10-18T13:38:16-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,660000.00,Budget/Appropriations; Science/Technology,https://lda.senate.gov/filings/public/filing/b4465b09-6057-4556-a9e8-55fc93d53553/print/
Senate LDA,Palantir,registrant,fa2f8ef3-9acf-41a9-b9dd-deea06ada46c,2022,,4th Quarter - Report,2023-01-20T17:47:20-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,790000.00,Budget/Appropriations; Government Issues; Health Issues; Defense,https://lda.senate.gov/filings/public/filing/fa2f8ef3-9acf-41a9-b9dd-deea06ada46c/print/
Senate LDA,Palantir,registrant,7aa5e02b-52dc-48dd-9863-25ee1eeb1c31,2023,,1st Quarter - Report,2023-04-13T12:52:23-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,740000.00,Budget/Appropriations; Government Issues; Health Issues,https://lda.senate.gov/filings/public/filing/7aa5e02b-52dc-48dd-9863-25ee1eeb1c31/print/
Senate LDA,Palantir,registrant,32d26cca-27ec-4c20-957c-e07a69264987,2023,,2nd Quarter - Report,2023-07-15T16:12:08-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,730000.00,Budget/Appropriations; Government Issues; Defense,https://lda.senate.gov/filings/public/filing/32d26cca-27ec-4c20-957c-e07a69264987/print/
Senate LDA,Palantir,registrant,1bd3b9d7-e707-46bb-8962-acf22b741415,2023,,3rd Quarter - Report,2023-10-20T09:09:35-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,1070000.00,Defense; Aviation/Airlines/Airports; Government Issues; Health Issues; Law Enforcement/Crime/Criminal Justice,https://lda.senate.gov/filings/public/filing/1bd3b9d7-e707-46bb-8962-acf22b741415/print/
Senate LDA,Palantir,registrant,1e8c949d-8bce-4938-860a-ebb477f09caf,2023,,4th Quarter - Report,2024-01-19T16:21:34-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,2550000.00,Government Issues; Defense; Aviation/Airlines/Airports; Health Issues,https://lda.senate.gov/filings/public/filing/1e8c949d-8bce-4938-860a-ebb477f09caf/print/
Senate LDA,Palantir,registrant,d5264caa-b151-4b68-8f7d-26609d0a8c65,2024,,1st Quarter - Report,2024-04-22T12:57:41-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,2010000.00,Government Issues; Defense,https://lda.senate.gov/filings/public/filing/d5264caa-b151-4b68-8f7d-26609d0a8c65/print/
Senate LDA,Palantir,registrant,46e299b1-24c9-4504-b153-91f770d16c06,2024,,2nd Quarter - Report,2024-07-16T17:41:53-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,1260000.00,Government Issues; Defense,https://lda.senate.gov/filings/public/filing/46e299b1-24c9-4504-b153-91f770d16c06/print/
Senate LDA,Palantir,registrant,a778de6d-4ff7-4087-bb3e-c9043d72bf6d,2024,,3rd Quarter - Report (No Activity),2024-10-16T10:27:33-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,1100000.00,,https://lda.senate.gov/filings/public/filing/a778de6d-4ff7-4087-bb3e-c9043d72bf6d/print/
Senate LDA,Palantir,registrant,677d76ce-880f-45ee-9644-1f347371fcc9,2024,,4th Quarter - Report (No Activity),2025-01-17T11:21:07-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,1400000.00,,https://lda.senate.gov/filings/public/filing/677d76ce-880f-45ee-9644-1f347371fcc9/print/
Senate LDA,Palantir,registrant,63fd749b-7296-46a6-ac37-44b47037e04f,2025,,1st Quarter - Report (No Activity),2025-04-16T14:11:14-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,1570000.00,,https://lda.senate.gov/filings/public/filing/63fd749b-7296-46a6-ac37-44b47037e04f/print/
Senate LDA,Palantir,registrant,0f687bde-d154-4e4d-8617-f23ea9a2d19e,2025,,2nd Quarter - Report,2025-07-17T17:25:54-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,1640000.00,Defense,https://lda.senate.gov/filings/public/filing/0f687bde-d154-4e4d-8617-f23ea9a2d19e/print/
Senate LDA,Palantir,registrant,8fb8fe0b-bf89-4898-bc8e-fb34a42e4105,2025,,3rd Quarter - Report,2025-10-16T17:34:45-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,1230000.00,Defense; Government Issues,https://lda.senate.gov/filings/public/filing/8fb8fe0b-bf89-4898-bc8e-fb34a42e4105/print/
Senate LDA,Palantir,registrant,78fd65d8-3745-4ce9-bcee-3a2d4910ddb4,2025,,4th Quarter - Report,2026-01-20T09:36:59-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,1610000.00,Defense; Government Issues,https://lda.senate.gov/filings/public/filing/78fd65d8-3745-4ce9-bcee-3a2d4910ddb4/print/
Senate LDA,Palantir,registrant,2b389213-61db-4de2-ba49-cb5f6da5b50c,2026,,1st Quarter - Report,2026-04-20T14:06:16-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,1980000.00,Defense; Government Issues,https://lda.senate.gov/filings/public/filing/2b389213-61db-4de2-ba49-cb5f6da5b50c/print/
Senate LDA,Skydio,client,69da957d-71ae-4b14-bea4-786a8519b7cd,2019,,4th Quarter - Report,2020-01-20T23:59:40.343000-05:00,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",7257,SKYDIO,110344,10000.00,,Government Issues,https://lda.senate.gov/filings/public/filing/69da957d-71ae-4b14-bea4-786a8519b7cd/print/
Senate LDA,Skydio,client,1e61e3a7-4b41-4db8-aed2-124171804fd1,2020,,4th Quarter - Report,2021-01-20T13:10:18.273000-05:00,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",7257,SKYDIO,110344,50000.00,,Government Issues; Homeland Security,https://lda.senate.gov/filings/public/filing/1e61e3a7-4b41-4db8-aed2-124171804fd1/print/
Senate LDA,Skydio,client,64877afe-f65f-4731-80aa-d980e3f1801f,2021,,4th Quarter - Report,2022-01-20T09:39:54.863000-05:00,HOLLAND & KNIGHT LLP,18466,"SKYDIO, INC.",209306,50000.00,,Aerospace,https://lda.senate.gov/filings/public/filing/64877afe-f65f-4731-80aa-d980e3f1801f/print/
Senate LDA,Skydio,client,c4bcb4fa-6b7a-46f5-b733-1fb7c13b3a5e,2021,,4th Quarter - Report,2022-01-20T11:32:12.623000-05:00,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",7257,SKYDIO,110344,50000.00,,Government Issues,https://lda.senate.gov/filings/public/filing/c4bcb4fa-6b7a-46f5-b733-1fb7c13b3a5e/print/
Senate LDA,Skydio,client,24df8aa4-5b74-4384-91be-774323cff1f1,2022,,4th Quarter - Report,2023-01-19T16:46:25-05:00,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",7257,SKYDIO,110344,50000.00,,Aviation/Airlines/Airports,https://lda.senate.gov/filings/public/filing/24df8aa4-5b74-4384-91be-774323cff1f1/print/
Senate LDA,Skydio,client,0aaedd07-e1f5-431c-beb2-b3b7864e1f7c,2022,,4th Quarter - Report,2023-01-09T14:48:14-05:00,HOLLAND & KNIGHT LLP,18466,"SKYDIO, INC.",209306,90000.00,,Aerospace; Defense,https://lda.senate.gov/filings/public/filing/0aaedd07-e1f5-431c-beb2-b3b7864e1f7c/print/
Senate LDA,Skydio,client,fa9c9589-6645-4b74-8014-d5c6d1761ac1,2023,,4th Quarter - Report,2024-01-15T17:10:10-05:00,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",7257,SKYDIO,110344,50000.00,,Aviation/Airlines/Airports,https://lda.senate.gov/filings/public/filing/fa9c9589-6645-4b74-8014-d5c6d1761ac1/print/
Senate LDA,Skydio,client,90c536a7-2bb3-4be5-a57b-025b1596c490,2023,,4th Quarter - Report,2024-01-22T20:52:17-05:00,HOLLAND & KNIGHT LLP,18466,"SKYDIO, INC.",209306,90000.00,,Aerospace; Defense,https://lda.senate.gov/filings/public/filing/90c536a7-2bb3-4be5-a57b-025b1596c490/print/
Senate LDA,Skydio,client,b89e18cb-3f88-4a4d-a666-591a02fa5531,2024,,4th Quarter - Report,2025-01-16T08:07:28-05:00,"SKYDIO, INC.",401108230,"SKYDIO, INC.",59160,,170000.00,Aerospace; Defense; Homeland Security; Foreign Relations,https://lda.senate.gov/filings/public/filing/b89e18cb-3f88-4a4d-a666-591a02fa5531/print/
Senate LDA,Skydio,client,e76977f3-99ef-44c3-a1b4-4c65441607b5,2024,,4th Quarter - Report,2025-01-16T19:51:02-05:00,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",7257,SKYDIO,110344,50000.00,,Aviation/Airlines/Airports,https://lda.senate.gov/filings/public/filing/e76977f3-99ef-44c3-a1b4-4c65441607b5/print/
Senate LDA,Skydio,client,19aa3bd7-6125-4988-80ec-8b457b0c9904,2024,,4th Quarter - Report,2025-01-21T10:29:41-05:00,HOLLAND & KNIGHT LLP,18466,"SKYDIO, INC.",209306,90000.00,,Aerospace; Defense; Homeland Security,https://lda.senate.gov/filings/public/filing/19aa3bd7-6125-4988-80ec-8b457b0c9904/print/
Senate LDA,Skydio,client,8b8b48db-1d63-4bc9-b645-2840ba3b7914,2025,,4th Quarter - Report,2026-01-20T07:26:51-05:00,HOLLAND & KNIGHT LLP,18466,"SKYDIO, INC.",209306,110000.00,,Aerospace; Defense; Homeland Security,https://lda.senate.gov/filings/public/filing/8b8b48db-1d63-4bc9-b645-2840ba3b7914/print/
Senate LDA,Skydio,client,c81fb1b1-9616-4a7f-98d3-9b2afd4e8e43,2025,,4th Quarter - Termination (No Activity),2026-01-20T17:06:52-05:00,"SKYDIO, INC.",401108230,"SKYDIO, INC.",59160,,240000.00,,https://lda.senate.gov/filings/public/filing/c81fb1b1-9616-4a7f-98d3-9b2afd4e8e43/print/
Senate LDA,Skydio,client,67658076-fd1c-4d3e-962d-bbf3c0de1297,2025,,4th Quarter - Report,2026-01-19T16:04:37-05:00,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",7257,SKYDIO,110344,50000.00,,Aviation/Airlines/Airports,https://lda.senate.gov/filings/public/filing/67658076-fd1c-4d3e-962d-bbf3c0de1297/print/
Senate LDA,Skydio,client,1d79a89e-1097-425f-b6eb-6b1fcd73e436,2025,,4th Quarter - Report,2026-01-23T14:08:17-05:00,"RUBIN, TURNBULL & ASSOCIATES",401106132,SKYDIO,68225,70000.00,,Manufacturing; Defense; Homeland Security,https://lda.senate.gov/filings/public/filing/1d79a89e-1097-425f-b6eb-6b1fcd73e436/print/
Senate LDA,Skydio,client,c1b9938e-639d-4aeb-bb58-83663101049f,2026,,1st Quarter - Report,2026-04-16T14:30:45-04:00,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",7257,SKYDIO,110344,50000.00,,Aviation/Airlines/Airports,https://lda.senate.gov/filings/public/filing/c1b9938e-639d-4aeb-bb58-83663101049f/print/
Senate LDA,Skydio,client,450fb7d0-d462-4922-b683-7b499b370831,2026,,1st Quarter - Report,2026-04-17T12:08:28-04:00,"RUBIN, TURNBULL & ASSOCIATES",401106132,SKYDIO,68225,70000.00,,Manufacturing; Defense; Homeland Security,https://lda.senate.gov/filings/public/filing/450fb7d0-d462-4922-b683-7b499b370831/print/
Senate LDA,Skydio,client,ee338114-a9c7-423a-9692-f507e29d6272,2026,,1st Quarter - Report,2026-04-20T23:16:46-04:00,HOLLAND & KNIGHT LLP,18466,"SKYDIO, INC.",209306,90000.00,,Aerospace; Defense; Homeland Security,https://lda.senate.gov/filings/public/filing/ee338114-a9c7-423a-9692-f507e29d6272/print/
Senate LDA,Skydio,registrant,d04176fc-5437-4c68-95b1-a00b64d8eb75,2024,,Registration,2024-03-15T10:07:37-04:00,"SKYDIO, INC.",401108230,"SKYDIO, INC.",59160,,,Aerospace; Defense,https://lda.senate.gov/filings/public/filing/d04176fc-5437-4c68-95b1-a00b64d8eb75/print/
Senate LDA,Skydio,registrant,65d81109-1fb9-4d7d-b0b8-8f63586e130d,2024,,1st Quarter - Report,2024-04-22T20:51:32-04:00,"SKYDIO, INC.",401108230,"SKYDIO, INC.",59160,,170000.00,Aerospace; Defense; Homeland Security; Transportation; Foreign Relations,https://lda.senate.gov/filings/public/filing/65d81109-1fb9-4d7d-b0b8-8f63586e130d/print/
